movielens_id,tmdb_id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score,movie_id
91902,78182,Elena,"['Drama', 'Thriller']","After suffering from a heart attack, a wealthy elderly Russian man plans to will most of his estate to his estranged daughter, but his titular wife has other plans.",110,2011-06-06,Thy Will Be Done.,274,7.217,/pdSxysKTeE6oTYhtVBF08Nwj2Ir.jpg,/bwfbcCPAcKDBG1xFQm8zf2AHeaq.jpg,"['Nadezhda Markina', 'Aleksey Rozin', 'Andrey Smirnov']",Andrey Zvyagintsev,"['pill', 'swimming pool', 'viagra', 'candle', 'female lifeguard', 'second marriage', 'watching tv', 'lifeguard', 'stepparent stepchild relationship', 'elderly couple', 'convalescence', 'apartment complex']",7.180585508551876,1851
91929,72721,Nostalgia for the Light,['Documentary'],"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",93,2010-10-27,Astronomers and Archaeologists - Two sides of the same coin,165,7.4,/j8NsCokx3dveFDL1YAvJPWHkrDx.jpg,/tCKmhgt72QgfbyDb3S6FL6m9Wd3.jpg,"['Gaspar Galaz', 'Lautaro Núñez', 'Luís Henríquez']",Patricio Guzmán,"['chile', 'astronomer', 'genocide', 'desert', 'astronomy', 'archeology', 'political prisoners']",7.184100986954599,1852
91976,75174,The Grey,"['Action', 'Adventure', 'Drama', 'Thriller']","Following a grueling five-week shift at an Alaskan oil refinery, workers led by sharpshooter John Ottway are flying home for a much-needed vacation. But a brutal storm causes their plane to crash in the frozen wilderness, and only eight men, including Ottway, survive. As they trek southward toward civilization and safety, Ottway and his companions must battle mortal injuries, the icy elements, and a pack of hungry wolves.",117,2012-01-26,Live or die on this day.,4081,6.573,/a0Vt3wx8ciKmPt4iXPx9sH4HBVU.jpg,/g8ArhdKmms7TKGX1SgvXf5d1RXG.jpg,"['Liam Neeson', 'Dermot Mulroney', 'Frank Grillo']",Joe Carnahan,"['wolf', 'flashback', 'alaska', 'airplane crash', 'struggle for survival', 'based on short story', 'campfire', 'male camaraderie', 'oil rig\xa0', 'aftercreditsstinger', 'wolf pack', 'american wilderness', 'aggressive', 'grieving man', 'outdoors', 'wolf hunter']",6.961746536403512,1853
91978,49527,Man on a Ledge,"['Action', 'Thriller', 'Crime']","An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",102,2012-01-13,You can only push an innocent man so far,2780,6.431,/pziTpiYy5dtVdvXctYIZv09r5Nk.jpg,/z7dLToPL37g8AbaFkMTwgxWh2GT.jpg,"['Sam Worthington', 'Elizabeth Banks', 'Jamie Bell']",Asger Leth,"['new york city', 'deception', 'rooftop', 'diamond heist', 'framed for a crime', 'escaped prisoner', 'negotiator', 'surprise-ending']",6.972763721727825,1854
92048,65760,The Whistleblower,"['Drama', 'Thriller', 'Crime']","Nebraska cop Kathryn Bolkovac discovers a deadly sex trafficking ring while serving as a U.N. peacekeeper in post-war Bosnia. Risking her own life to save the lives of others, she uncovers an international conspiracy that is determined to stop her, no matter the cost.",112,2010-09-13,Nothing is more dangerous than the truth.,606,6.733,/iIVcea2BHHi7RJgucGEmpt3zkED.jpg,/wSCuWifaI1WmM5iFI580xac98qP.jpg,"['Rachel Weisz', 'Vanessa Redgrave', 'Monica Bellucci']",Larysa Kondracki,"['biography', 'conspiracy', 'teenage prostitute', 'sex trafficking', 'female cop', 'inside man', 'united nations', 'woman director', 'sex crime', 'disturbed', 'corrupção', 'onu', 'horrified']",7.14499370629153,1855
92210,36865,The Disappearance of Haruhi Suzumiya,"['Animation', 'Comedy', 'Science Fiction', 'Mystery', 'Drama']","A week before Christmas, Kyon wakes up in a world where the SOS Brigade doesn't exist. Mikuru and Yuki don't recognize him, and Haruhi and Itsuki seem to have vanished.",162,2010-02-05,"Am I happier in the world that had Haruhi in it, or the one where she disappeared?",278,7.8,/x52WmUnfpB2AB0YUNGWJZaRzcBx.jpg,/fJmeyANTcpTRWUHPi5cGj5rpBJ4.jpg,"['Tomokazu Sugita', 'Aya Hirano', 'Minori Chihara']",Yasuhiro Takemoto,"['high school', 'holiday', 'supernatural', 'sequel', 'alternate dimension', 'christmas', 'anime', 'japanese high school', 'based on light novel']",7.202006017717975,1856
92234,72431,Red Tails,"['Drama', 'History', 'War']","The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",125,2012-01-19,High-Octane Action and Daring Dogfights!,675,6.574,/dXmhYTdeMiuQFW4VpiWbfjtxtl9.jpg,/k0q6OmVjVsMIocC3ovjh1Vzgx7J.jpg,"['Bryan Cranston', 'David Oyelowo', 'Cuba Gooding Jr.']",Anthony Hemingway,"['world war ii', 'fighter pilot', 'u.s. air force', 'based on true story', 'fighter airplane', 'tuskegee airmen', '1940s', 'african american history']",7.127960975744344,1857
92243,76758,The Flowers of War,"['Drama', 'History', 'War']","A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",146,2011-12-15,Fighting for freedom.,889,7.43,/7NVgVX663tdareijAiv0eLiLn6d.jpg,/ca0a79cbCGWJdan3SEBKkQBSwKi.jpg,"['Christian Bale', 'Ni Ni', 'Tong Dawei']",Zhang Yimou,"['rape', 'china', 'based on novel or book', 'brothel', 'based on true story', 'atrocity', 'prostitution', 'forced prostitution', 'nanking massacre china 1937', '1930s', 'japanese occupation of china']",7.206459081973583,1858
92259,77338,The Intouchables,"['Drama', 'Comedy']",A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,113,2011-11-02,Sometimes you have to reach into someone else's world to find out what's missing in your own.,18284,8.269,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,/cK070s3Qdn1Ib7Gq8RgIyJKgvu3.jpg,"['François Cluzet', 'Omar Sy', 'Anne Le Ny']",Éric Toledano,"['friendship', 'male friendship', 'based on true story', 'masseuse', 'aristocrat', 'paragliding', 'interracial friendship', 'unlikely friendship', 'duringcreditsstinger', 'quadriplegic', 'quadriplegia', 'feel good']",7.95819664385299,1859
92262,73562,Declaration of War,['Drama'],"Roméo and Juliette are two young actors. They fall in love at first sight, move in together and make a baby. A love story and the founding of a home like millions of others. Except that their little boy, Adam, behaves abnormally. The young parents try hard to persuade themselves that everything is okay but, with the passing of time, they cannot delude themselves anymore: their son has a problem. From now on, war is declared. A war against illness. A war against Death. A war against despair.",100,2011-08-31,,201,7.1,/gVqIROaHxwwsxCSTEaEMqWyINmX.jpg,/2xne1ehq0QeyTQlOJY1h97XGHJZ.jpg,"['Valérie Donzelli', 'Jérémie Elkaïm', 'Gabriel Elkaïm']",Valérie Donzelli,['woman director'],7.177093658406371,1860
92335,78698,Big Miracle,"['Adventure', 'Drama', 'Romance', 'Fantasy']",A small-town news reporter and a Greenpeace volunteer enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle.,107,2012-02-02,A family of whales trapped beneath the ice. One unforgettable rescue.,523,6.7,/hqdrgC5oHK06DDaAlulReUC7Nog.jpg,/9iMCwIdz2ZXAuKurdPiVrJy05Kb.jpg,"['Drew Barrymore', 'John Krasinski', 'Kristen Bell']",Ken Kwapis,"['whale', 'based on true story', 'alaska', 'reporter', 'aftercreditsstinger', 'duringcreditsstinger', 'greenpeace', 'animal protection']",7.147160022611632,1861
92420,76726,Chronicle,"['Science Fiction', 'Drama', 'Thriller']","Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",84,2012-02-01,What are you capable of?,5662,6.845,/kdyrdFIt29FUmLIKvedAc2j4rpo.jpg,/rgNzvSagnlc32TuMEBa529QFIig.jpg,"['Dane DeHaan', 'Alex Russell', 'Michael B. Jordan']",Josh Trank,"['friendship', 'flying', 'seattle, washington', 'telekinesis', 'coming of age', 'outcast', 'loneliness', 'super power', 'found footage', 'aftercreditsstinger', 'pov (point of view)', 'abuse', 'teenager', 'intense', 'assertive', 'joyful', '超能失控', 'found footage adjacent', 'hybrid found footage']",7.033171139589877,1862
92439,64678,The Art of Getting By,"['Drama', 'Romance']","George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.",83,2011-06-17,The toughest lesson is love.,1346,6.6,/3ahdKyzHbYhvqJdtpsEWipEai98.jpg,/aOBIon675l54MET558A3m6xj6yY.jpg,"['Freddie Highmore', 'Emma Roberts', 'Michael Angarano']",Gavin Wiesen,"['friendship', 'philosophy', 'mentor', 'painting', 'artist', 'teen movie', 'sketching', 'rebellious youth']",7.08899466188101,1863
92507,59961,Safe House,"['Action', 'Thriller']","A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",115,2012-02-08,No one is safe,3887,6.489,/7CBhSjQa07LYt0RGejYjWugGmdV.jpg,/kXRskNzFiTxi5xwsM6hDmOTGae7.jpg,"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga']",Daniel Espinosa,"['martial arts', 'central intelligence agency (cia)', 'microchip', 'betrayal', 'on the run', 'shootout', 'interrogation', 'safe house', 'rogue agent', 'cape town, south africa', 'football (soccer) stadium', 'consulate']",6.939291794276567,1864
92509,72570,The Vow,"['Drama', 'Romance']","Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",104,2012-02-05,,4221,7.229,/y5GUXzTvt7kSQbdQrSvbYNoa8HB.jpg,/eXtjgMZJkoUXKcpgopeFE9vUjuq.jpg,"['Rachel McAdams', 'Channing Tatum', 'Sam Neill']",Michael Sucsy,"['amnesia', 'coma', 'based on true story', 'romance', 'memory loss', 'car accident', ""valentine's day""]",7.197464486482403,1865
92643,78480,Monsieur Lazhar,"['Drama', 'Comedy']","During a harsh Montréal winter, an elementary-school class is left reeling after its teacher commits suicide. Bachir Lazhar, a charismatic Algerian immigrant, steps in as the substitute teacher for the classroom of traumatized children. All the while, he must keep his personal life tucked away: the fact that he is seeking political refuge in Québec – and that he, like the children, has suffered an appalling loss.",94,2011-09-10,No matter where you go... there you are,346,7.169,/qcSXbOP1iv859kgQgqZ4Ib9yqKG.jpg,/bMdKv4K2QgAStm0PLQIHNsgMpND.jpg,"['Mohamed Fellag', 'Émilien Néron', 'Danielle Proulx']",Philippe Falardeau,"['algerian', 'montreal, canada', 'elementary school', 'backpack', 'healing process', 'hugging', 'precocious child', 'death of teacher', 'taking\xa0a picture', 'african violet', 'class photograph', 'child psychologist', 'blackboard']",7.178755123317324,1866
92694,51999,Perfect Sense,"['Drama', 'Science Fiction', 'Romance']","In Glasgow, Scotland, while a mysterious pandemic begins to spread around the world, Susan, a brilliant epidemiologist, falls in love with Michael, a skillful cook.",93,2011-09-29,Without love there is nothing,1233,6.9,/2UuuO6MX1AzD61zX6NHiHQODoI1.jpg,/f7DP8jCaoNmzAE341peN91vtAkj.jpg,"['Ewan McGregor', 'Eva Green', 'Ewen Bremner']",David Mackenzie,"['glasgow, scotland', 'street riots', 'co-workers relationship', 'chef', 'boyfriend girlfriend relationship', 'pandemic', 'human nature', 'epidemiologist', 'five senses']",7.1388482514018365,1867
92804,30596,Bodyguards and Assassins,"['Drama', 'Action', 'History']","In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.",139,2009-12-18,"To save a nations future, they must protect one man from its past.",390,6.8,/hEqqA5pSm62IcJ4YJAuMByme3zr.jpg,/sclEvlduoGf5io1oLj5UsQLOdKQ.jpg,"['Donnie Yen', 'Wang Xueqi', 'Tony Leung Ka-fai']",Teddy Chan,"['martial arts', 'assassination', 'sword', 'beaten to death', 'impalement', 'hong kong', 'head bashed in', 'violent death', 'hook', 'bloody fight']",7.159973425561152,1868
92920,70954,The Hunter,"['Drama', 'Thriller', 'Adventure']","Martin, a mercenary, is sent from Europe by an anonymous biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",102,2011-10-06,Some mysteries should never be solved.,701,6.6,/KgFYNh3GE36FrXjo9udZbnV1z6.jpg,/fAsuiSAYRg0iadijOdEqK9CO6kY.jpg,"['Willem Dafoe', ""Frances O'Connor"", 'Sam Neill']",Daniel Nettheim,"['hunter', 'mercenary', 'wilderness', 'little boy', 'environmentalist', 'sole survivor', 'tasmanian tiger', 'tasmania', 'thylacine']",7.128439085651754,1869
92944,77459,A Monster in Paris,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","Paris, 1910. Emile, a shy movie projectionist, and Raoul, a colourful inventor, find themselves embarked on the hunt for a monster terrorizing citizens. They join forces with Lucille, the big-hearted star of the Bird of Paradise cabaret, an eccentric scientist and his irascible monkey to save the monster, who turns out to be an oversized but harmless flea, from the city's ruthlessly ambitious police chief.",90,2011-10-12,You can find love anywhere… even in insects,1346,6.898,/wSYZR2QL58jWPIEe9TG7G9PlTya.jpg,/uLg9t6c34soxT4UAebbL3Cnlbl5.jpg,"['Vanessa Paradis', 'Matthieu Chedid', 'Gad Elmaleh']",Bibo Bergeron,"['monster', 'paris, france', 'musical', 'journey', '3d', 'romantic', 'cgi']",7.135413289139114,1870
92954,21634,Prayers for Bobby,"['Drama', 'History', 'TV Movie']","Bobby Griffith was his mother's favorite son, the perfect all-American boy growing up under deeply religious influences in Walnut Creek, California. Bobby was also gay. Struggling with a conflict no one knew of, much less understood, Bobby finally came out to his family.",89,2009-01-24,She loves everything about her son...except who he is.,622,8.1,/1viFwXluAettogGDsTrSUUg29lZ.jpg,/9BrhCgffilZPr3VOnDAKP9vBrU1.jpg,"['Sigourney Weaver', 'Henry Czerny', 'Ryan Kelley']",Russell Mulcahy,"['coming out', 'suicide', 'based on novel or book', 'parent child relationship', 'homophobia', 'christianity', 'intolerance', 'based on true story', 'grief', 'male homosexuality', 'religion', 'tragic event', 'lgbt', 'death of son', 'teen suicide', 'lgbt activist', 'religious intolerance', 'hard', 'death of a loved one', 'gay theme', 'depressing', 'empathetic', 'powerful']",7.251558243899913,1871
93164,77495,Sleep Tight,"['Thriller', 'Horror']","César, an unhappy concierge, maintains a peculiar relationship with the very diverse inhabitants of the upper-class apartment building where he works in Barcelona.",101,2011-10-14,Someone is watching over you,1209,7.1,/i44Mr6t3reXt7z28OMCPZTllRfr.jpg,/nMJlSiRA0ct2vuX5O9ltq192IxR.jpg,"['Luis Tosar', 'Marta Etura', 'Alberto San Juan']",Jaume Balagueró,"['jealousy', 'barcelona, spain', 'blackmail', 'manipulation', 'letter', 'concierge', 'sociopath', 'caretaker', 'loneliness', 'stalking', 'cruelty', 'apartment building', 'receptionist', 'police investigation', 'radio show', 'abuse', 'chloroform']",7.167955665241472,1872
