user_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
105751,3.1,2.75,3.53,2.97,3.59
105769,3.56,1.93,2.52,2.39,3.83
105778,3.91,2.27,2.17,2.08,3.94
105785,3.6,2.05,2.74,2.58,3.94
105815,3.19,3.06,3.19,3.44,2.67
105817,4.5,1.35,1.98,1.89,4.78
105829,3.57,2.3,2.61,2.62,3.58
105832,3.56,3.04,2.12,2.92,2.75
105842,2.8,2.62,2.4,2.7,2.87
105896,3.53,1.85,2.51,2.26,3.88
105903,3.26,2.99,2.24,2.35,3.23
105947,2.67,3.43,2.92,3.14,2.55
105977,3.69,3.34,2.67,3.16,2.75
106051,2.83,3.03,3.35,3.18,2.98
106056,2.68,2.74,3.12,2.92,3.22
106089,3.21,2.23,2.52,2.41,3.7
106093,3.34,3.07,2.77,3.0,2.9
106114,3.91,2.6,2.84,2.99,3.56
106119,1.75,3.49,3.43,2.91,2.72
106137,2.51,3.24,3.2,2.92,2.9
106163,3.34,4.25,3.44,3.95,1.9
106187,2.73,3.78,2.71,3.07,2.36
106229,3.22,3.13,3.7,3.93,2.72
106254,2.61,3.43,4.88,4.11,2.9
106264,3.99,3.11,3.46,4.14,2.52
106276,2.42,2.91,4.35,2.89,3.86
106313,3.5,3.41,4.2,3.95,2.95
106345,3.11,1.97,1.78,1.44,4.15
106362,3.36,2.7,2.84,2.86,3.28
106370,3.61,3.01,2.85,3.52,2.62
106387,1.56,3.85,3.92,3.18,2.7
106394,2.16,3.44,2.71,2.63,2.59
106407,3.03,2.93,2.88,3.07,2.91
106419,2.72,3.42,3.74,3.45,2.72
106425,1.3,4.3,3.93,3.48,1.97
106461,3.37,3.03,2.95,3.43,2.67
106475,3.03,2.68,2.4,2.17,3.63
106540,3.53,2.65,3.03,3.21,3.19
106559,2.99,2.8,2.89,2.78,3.22
106565,1.35,3.8,2.8,2.71,2.19
106570,1.41,4.05,4.42,3.84,1.88
106586,3.0,3.74,3.13,3.51,2.27
106629,2.49,2.86,2.43,2.17,3.27
106636,4.06,2.32,2.53,2.63,3.73
106651,2.52,2.32,3.49,2.15,4.31
106685,3.12,3.75,3.16,3.65,2.27
106715,3.33,2.4,2.69,2.48,3.65
106732,4.9,2.05,2.19,2.87,3.82
106756,3.7,2.36,2.9,3.13,3.44
106758,1.92,2.83,3.39,2.36,3.67
106816,3.25,2.52,2.96,3.01,3.32
106821,3.65,3.41,4.18,4.24,2.65
106822,3.25,1.87,2.33,2.12,3.8
106850,3.02,2.83,3.06,2.76,3.35
106865,2.87,2.87,2.9,2.68,3.3
106947,4.13,3.67,4.2,4.58,2.32
106956,2.67,2.99,3.62,3.6,2.57
106985,3.15,3.19,3.35,3.19,2.96
106986,3.31,3.06,2.87,3.17,2.82
106999,3.56,2.46,2.62,2.64,3.56
107012,3.02,2.73,2.84,2.85,3.14
107016,2.8,2.94,3.28,3.14,2.95
107020,2.42,3.64,4.15,4.06,2.3
107049,4.38,2.39,2.98,3.57,3.21
107063,4.71,1.44,1.26,1.79,4.25
107065,2.89,3.13,2.86,2.85,2.91
107080,2.8,3.49,3.33,3.26,2.71
107086,3.46,2.4,4.32,3.7,3.51
107132,2.66,4.44,4.22,4.91,1.16
107138,2.99,2.86,2.92,2.93,3.16
107210,3.8,2.36,2.72,2.94,3.51
107217,3.76,2.19,2.42,2.43,3.86
107230,2.76,3.98,3.28,3.68,1.97
107271,3.34,1.81,2.13,1.41,4.47
107279,2.9,2.74,2.65,2.84,3.01
107294,3.08,2.78,3.69,3.64,3.04
107347,3.38,3.53,2.59,3.19,2.46
107359,3.33,2.87,2.33,2.44,3.24
107363,2.65,3.31,3.64,3.82,2.39
107367,2.11,4.21,4.82,4.64,1.74
107382,2.9,3.49,3.22,3.05,2.92
107408,1.0,4.5,3.54,2.28,2.29
107416,2.52,3.69,3.28,3.48,2.19
107421,2.9,3.27,2.98,2.97,2.9
107428,1.85,3.18,4.06,3.7,2.39
107471,1.78,4.98,4.43,4.68,1.0
107496,2.2,3.46,2.6,2.29,3.01
107504,4.01,1.65,1.96,1.81,4.36
107508,2.65,2.32,2.84,2.06,4.04
107513,2.56,3.51,3.9,4.01,2.26
107580,3.26,2.77,3.08,3.09,3.15
107597,3.26,2.7,2.59,2.63,3.31
107603,2.87,3.17,2.89,3.03,2.82
107613,3.08,2.63,2.83,2.47,3.69
107621,1.92,3.66,3.35,3.12,2.38
107633,1.7,3.82,4.58,4.17,2.1
107667,2.99,2.68,2.5,2.42,3.37
107688,3.02,2.61,3.29,3.08,3.32
107697,3.38,2.39,2.11,2.0,3.63
107718,3.85,2.04,2.23,2.02,4.26
107729,3.28,2.27,1.84,2.18,3.45
107750,2.53,3.68,2.78,2.66,2.75
107765,2.73,2.81,2.66,2.57,3.12
107800,3.53,2.41,3.86,3.08,3.93
107813,4.32,1.66,1.48,1.83,4.08
107822,4.09,2.59,2.52,3.23,3.15
107826,2.88,2.78,2.7,2.84,3.04
107841,2.33,3.05,2.95,3.04,2.6
107843,2.83,2.79,3.35,3.1,3.07
107852,4.93,2.14,1.0,2.45,3.31
107858,2.61,3.11,2.9,2.84,2.85
107860,3.24,3.54,2.71,3.24,2.46
107872,3.38,3.74,4.02,3.63,2.85
107874,1.94,4.13,3.53,3.47,2.02
107881,3.1,2.18,2.08,2.07,3.72
107906,3.14,2.87,2.69,2.85,3.06
107914,2.19,3.31,2.76,2.4,2.92
107936,2.32,3.36,3.51,3.45,2.53
107949,2.49,2.05,2.63,1.54,4.6
107951,2.54,3.74,3.3,3.12,2.62
107964,3.68,2.44,3.2,3.52,3.12
107974,3.07,2.94,2.61,2.43,3.3
107985,3.69,2.35,1.58,2.09,3.55
108018,4.36,1.7,1.41,1.57,4.4
108071,3.74,3.97,3.49,4.31,1.93
108085,3.41,3.37,3.45,3.78,2.48
108103,3.42,3.05,2.86,3.25,2.79
108123,2.58,3.05,2.98,3.09,2.84
108160,3.22,2.62,3.23,3.32,3.27
108161,3.43,2.56,2.78,2.74,3.39
108238,1.56,4.77,2.88,3.4,1.27
108248,2.15,4.55,4.21,4.29,1.73
108258,3.56,3.12,2.69,2.74,3.19
108303,1.54,4.19,4.52,4.39,1.72
108347,2.27,3.45,4.9,4.61,2.04
108348,3.57,2.13,2.19,2.06,3.91
108354,3.15,2.66,2.61,2.27,3.64
108372,4.58,2.38,2.1,2.7,3.42
108394,2.37,3.33,2.81,2.56,2.93
108395,2.97,2.54,3.09,2.81,3.43
108399,3.51,2.51,2.74,2.76,3.43
108403,2.91,3.07,2.86,2.95,2.88
108422,3.09,2.49,2.67,2.58,3.48
108505,2.73,2.71,2.69,2.73,3.17
108534,3.05,3.12,3.42,3.22,3.05
108538,3.22,1.99,2.81,2.4,3.84
108601,2.97,2.45,3.01,2.6,3.72
108623,2.57,3.28,3.88,3.96,2.32
108726,4.53,2.02,3.19,3.31,3.7
108766,4.48,1.76,2.15,1.92,4.54
108768,2.78,2.81,3.32,3.0,3.3
108787,3.18,3.29,3.47,3.71,2.49
108797,2.12,3.86,3.25,3.5,1.93
108804,2.75,3.57,3.12,3.65,2.15
108817,3.59,2.72,2.54,2.6,3.45
108827,3.44,2.18,2.2,2.31,3.52
108831,3.05,2.49,2.96,2.68,3.51
108863,5.0,1.0,1.0,1.0,5.0
108878,3.46,3.67,2.95,3.22,2.71
108885,3.27,2.68,2.7,3.19,2.87
108929,2.61,3.02,3.16,2.84,3.13
108935,2.75,2.96,3.46,3.08,3.13
108957,1.87,4.26,3.52,2.97,2.14
109068,2.69,2.88,3.05,3.12,2.9
109084,3.07,3.19,3.3,2.84,3.24
109094,3.06,3.08,3.21,3.09,3.05
109096,2.88,2.73,2.75,2.57,3.39
109109,2.62,2.94,3.27,3.05,2.9
109112,2.92,2.94,3.05,3.05,2.93
109115,2.75,3.3,3.29,2.69,3.28
109119,3.19,3.03,2.97,3.21,2.84
109127,2.91,3.28,3.48,3.48,2.78
109131,4.03,2.4,3.13,3.07,3.71
109162,3.58,4.02,3.62,3.77,2.55
109189,1.48,3.91,3.23,3.62,1.7
109200,3.08,2.86,2.6,2.61,3.18
109206,3.03,3.34,3.43,3.43,2.75
109216,2.28,2.59,3.31,2.45,3.56
109262,3.42,2.46,2.99,2.32,4.13
109282,2.88,2.45,2.58,2.28,3.6
109296,3.17,2.33,2.82,2.56,3.74
109310,2.51,3.72,3.47,3.76,2.14
109318,4.55,1.96,1.92,2.95,3.38
109354,2.85,2.64,2.43,2.55,3.16
109402,2.69,3.09,3.07,2.74,3.09
109464,3.51,1.94,2.69,1.84,4.7
109486,3.32,3.17,3.11,3.26,2.85
109526,3.91,2.4,2.92,3.76,2.85
109529,3.47,2.85,2.17,2.63,3.13
109576,2.63,3.17,3.58,3.47,2.79
109592,3.97,1.55,1.7,1.4,4.57
109596,2.78,4.37,5.0,4.73,1.84
109615,3.31,2.99,2.33,2.8,2.81
109616,3.04,2.78,2.88,3.06,2.96
109622,3.38,2.09,3.16,3.45,3.01
109630,3.23,2.31,2.42,2.33,3.6
109692,2.18,3.71,3.67,3.44,2.33
109710,2.86,2.26,2.91,2.54,3.58
109711,3.74,2.83,2.11,2.68,3.1
109723,2.93,2.75,3.08,2.85,3.24
109733,2.53,3.41,3.38,3.72,2.15
109772,1.52,4.48,4.72,5.0,1.07
109793,2.48,3.88,3.44,3.72,2.15
109802,4.61,1.52,1.52,1.59,4.55
109825,2.33,2.32,2.69,1.75,4.09
109838,3.41,3.04,2.27,2.51,3.2
109885,2.7,3.05,2.94,2.98,2.9
109900,2.93,3.27,3.28,3.39,2.7
109917,2.3,3.37,2.59,2.43,2.8
109940,4.45,1.68,2.57,2.52,4.12
109943,2.84,5.0,4.93,5.0,1.0
109976,3.34,2.09,2.15,2.02,3.84
110000,3.04,2.96,2.64,2.71,3.14
110004,2.78,2.99,4.36,3.37,3.48
110022,2.86,3.73,3.93,4.02,2.28
110036,2.96,3.06,2.86,2.78,3.06
110056,3.89,2.55,4.1,3.45,3.87
110061,2.69,3.53,3.6,3.68,2.28
110099,3.17,2.87,2.98,3.05,3.13
110112,2.76,3.18,2.15,2.62,2.79
110121,2.84,2.96,3.03,2.9,3.12
110180,2.93,2.95,3.14,3.14,2.93
110201,1.84,3.57,3.58,3.44,2.39
110207,2.83,2.91,3.32,2.95,3.21
110289,3.35,4.21,3.92,4.6,1.76
110290,2.96,2.59,2.77,2.61,3.42
110294,2.14,4.31,4.48,4.5,1.79
110309,3.0,2.91,2.89,2.87,3.1
110318,3.0,2.28,3.35,2.77,3.83
110320,3.68,1.96,2.04,1.97,4.04
110322,3.17,2.95,3.03,2.76,3.2
110333,3.21,2.58,2.73,2.65,3.39
110339,1.6,4.98,4.34,4.68,1.0
110344,3.7,2.77,2.39,2.77,3.05
110354,4.11,1.59,1.12,1.32,4.31
110371,3.25,2.51,2.66,2.69,3.44
110395,3.08,2.65,2.9,2.63,3.51
110427,3.22,2.79,2.69,2.77,3.21
110470,5.0,1.0,1.0,1.0,5.0
110529,3.57,3.25,2.44,2.96,2.78
110537,3.16,2.79,3.88,3.6,3.22
110585,1.98,4.98,4.53,5.0,1.0
110607,3.55,3.04,2.72,3.36,2.64
110608,2.9,3.02,3.0,3.01,2.9
110627,3.12,2.57,2.63,2.55,3.37
110631,2.43,3.83,2.77,2.98,2.33
110632,3.17,2.51,2.03,2.16,3.41
110652,3.25,2.4,1.71,2.02,3.37
110697,3.88,2.76,3.09,3.9,2.64
110698,3.43,2.63,3.33,3.52,3.1
110715,2.93,3.77,2.9,2.97,2.73
110722,2.92,2.6,3.02,2.63,3.55
110726,3.47,2.68,2.93,3.25,2.98
110730,3.38,3.5,3.07,3.53,2.48
110745,3.57,2.82,2.58,3.18,2.87
110757,1.72,3.12,4.52,3.55,2.96
110844,2.68,3.12,2.95,2.82,2.99
110853,2.38,2.92,3.14,2.63,3.28
110857,3.36,2.72,2.59,2.92,3.02
110903,2.18,3.95,3.56,3.28,2.47
110912,1.0,5.0,3.01,3.39,1.0
110954,3.74,2.77,3.31,3.13,3.27
110968,3.35,3.49,3.88,4.55,2.08
110972,3.33,2.81,2.72,2.5,3.39
110981,2.97,2.82,2.4,2.48,3.08
110986,2.2,2.84,3.44,3.25,2.94
110987,2.65,3.23,3.15,3.36,2.63
111058,3.53,2.58,2.28,2.27,3.58
111065,2.71,3.25,3.44,3.34,2.73
111119,3.29,2.6,2.95,2.51,3.73
111152,1.75,4.04,4.49,4.42,1.56
111201,4.52,3.22,2.96,3.81,2.78
111209,2.53,3.24,3.67,3.22,3.13
111229,3.01,3.09,2.86,2.93,2.86
111309,3.84,2.13,2.17,2.62,3.43
111342,2.37,3.75,4.02,3.56,2.63
111344,2.91,3.0,3.09,2.88,3.2
111364,3.05,2.22,2.77,2.96,3.3
111401,3.68,2.69,2.91,2.69,3.53
111431,3.71,1.95,2.0,1.98,3.97
111465,2.71,4.06,4.14,3.7,2.53
111515,3.09,2.68,2.93,2.76,3.28
111518,4.23,2.91,3.68,3.6,3.31
111538,3.78,3.27,2.85,3.47,2.62
111556,3.55,3.28,2.86,3.48,2.48
111557,3.1,2.02,2.87,2.36,4.06
111562,3.31,3.54,2.97,3.51,2.3
111568,3.26,3.09,3.07,3.21,2.96
111572,3.64,2.75,2.05,2.72,2.99
111593,2.54,3.11,3.02,2.75,3.12
111614,2.8,2.93,3.0,2.82,3.13
111653,2.9,2.83,2.82,2.56,3.4
111664,1.49,4.41,4.56,4.34,1.57
111674,2.74,3.21,3.1,3.33,2.6
111702,4.56,1.16,1.68,1.41,4.99
111703,2.84,3.1,3.82,2.55,4.0
111719,2.79,3.02,2.85,2.61,3.19
111737,3.7,2.76,2.72,3.12,3.06
111749,2.67,2.6,3.87,2.09,4.61
111822,2.47,2.86,2.57,2.48,3.1
111849,2.73,3.43,3.49,3.22,2.81
111855,3.92,3.0,2.92,3.67,2.7
111874,2.51,2.6,2.59,2.19,3.58
111878,2.53,3.42,3.6,3.3,2.75
111928,3.1,3.46,2.97,3.53,2.37
111953,1.67,3.64,4.39,3.61,2.4
111975,4.03,3.33,3.64,3.88,2.93
111978,2.44,3.14,3.32,3.08,2.93
111981,3.4,2.58,2.36,2.46,3.37
111989,2.82,3.12,2.34,2.73,2.69
111991,4.33,1.24,1.0,1.0,4.53
112005,3.86,3.16,3.06,3.6,2.67
112023,2.68,3.18,3.11,3.01,2.9
112031,3.58,3.64,3.27,3.83,2.33
112040,2.96,3.0,2.75,2.91,2.9
112067,2.78,2.03,2.12,1.22,4.55
112072,3.31,2.54,2.56,2.45,3.56
112080,2.25,3.22,3.9,4.12,1.98
112110,2.77,3.55,3.71,3.92,2.27
112142,4.09,1.47,2.83,2.27,4.62
112144,3.04,3.17,3.09,3.15,2.85
112181,3.42,3.19,2.41,3.05,2.94
112194,3.22,2.69,2.76,2.81,3.18
112250,2.23,3.72,3.06,2.94,2.57
112253,2.8,2.75,2.74,2.58,3.29
112280,3.63,2.49,2.2,2.45,3.46
112283,3.04,3.38,3.35,2.97,3.16
112301,3.06,2.68,2.69,2.79,3.21
112312,3.06,2.68,1.85,2.14,3.24
112313,2.8,2.94,2.88,2.63,3.27
112314,2.48,2.96,5.0,4.48,2.8
112329,2.89,2.5,2.19,2.47,3.09
112353,1.33,3.41,2.2,1.91,2.73
112358,3.02,2.76,2.82,2.77,3.2
112364,2.11,4.15,4.46,3.85,2.26
112387,2.81,3.16,3.24,3.21,2.84
112390,2.8,3.69,2.4,3.14,2.09
112408,2.4,4.23,4.48,4.39,1.98
112428,3.44,2.53,2.24,2.39,3.39
112436,4.06,2.45,3.05,3.46,3.29
112441,2.62,2.21,2.99,1.95,4.26
112479,3.06,4.63,5.0,5.0,1.09
112499,1.78,3.57,2.93,2.9,2.43
112504,4.11,2.61,2.52,2.67,3.39
112508,2.95,2.79,2.81,2.71,3.5
112516,3.65,2.15,2.55,2.51,3.7
112556,3.1,2.94,3.16,3.05,3.06
112565,3.49,2.58,2.79,2.64,3.59
112619,3.69,3.54,2.87,3.19,2.92
112621,3.11,3.73,3.53,3.86,2.15
112640,3.38,2.7,4.43,3.69,3.54
112657,3.51,2.39,2.01,2.19,3.46
112710,3.34,2.42,2.4,2.05,3.82
112725,2.42,3.35,3.15,2.8,2.81
112729,2.29,3.66,4.0,3.37,2.75
112749,2.33,3.68,3.49,3.41,2.35
112758,2.44,3.54,3.0,3.15,2.48
112801,4.17,2.4,1.57,2.27,3.45
112808,2.77,3.13,3.16,2.89,3.08
112830,2.43,2.35,3.17,2.29,4.02
112850,2.83,3.12,3.11,2.98,3.02
112853,1.72,3.35,2.59,2.28,2.67
112854,2.94,3.13,3.23,3.25,2.88
112855,2.21,3.99,3.98,4.03,1.98
112864,3.58,2.58,2.05,2.26,3.59
112879,2.44,3.08,4.03,3.1,3.27
112886,2.39,3.85,3.36,3.39,2.21
112889,2.32,4.42,4.2,4.01,1.99
112890,2.53,3.43,2.73,2.6,2.8
112907,2.62,3.54,3.23,3.23,2.69
112908,2.78,2.88,2.28,2.68,2.76
112926,3.07,2.98,2.75,2.92,3.01
112951,2.37,2.58,3.55,2.56,3.82
113001,3.47,2.08,2.7,2.46,3.86
113018,2.2,4.5,4.49,4.68,1.54
113045,2.47,1.93,2.71,1.71,4.45
113057,2.44,3.3,2.76,2.68,2.74
113060,2.82,2.81,2.68,2.34,3.41
113065,3.38,2.97,2.25,2.78,2.85
113067,4.21,1.84,2.4,2.39,4.23
113080,3.41,4.06,3.82,3.46,3.03
113127,2.06,3.9,4.06,3.8,2.12
113153,1.16,3.98,3.89,3.67,1.8
113163,3.85,1.36,2.75,2.36,4.48
113164,1.45,4.92,3.83,3.42,1.72
113181,4.25,1.78,1.0,1.76,3.85
113212,2.51,3.04,4.28,3.86,2.95
113223,3.38,3.21,3.26,3.73,2.46
113230,3.16,2.83,2.78,3.03,2.92
113237,3.31,2.98,2.61,2.62,3.27
113268,3.58,2.72,3.2,3.57,2.97
113271,2.3,3.76,2.97,3.11,2.21
113284,2.53,4.02,3.48,4.11,1.6
113286,3.21,3.23,2.45,2.74,3.07
113312,3.96,3.07,3.51,4.06,2.73
113342,3.36,2.41,2.59,2.83,3.21
113345,3.05,3.0,3.09,3.16,3.0
113397,3.59,2.12,3.17,2.94,3.61
113443,2.94,2.76,2.69,2.63,3.25
113446,3.29,3.42,2.95,3.21,2.54
113462,2.2,3.21,2.67,2.87,2.57
113477,3.43,2.3,3.08,2.49,4.06
113504,3.82,2.33,2.84,2.75,3.73
113506,2.88,3.02,2.73,2.99,2.81
113511,3.15,2.53,2.62,2.49,3.56
113534,3.86,1.88,1.52,1.9,3.99
113542,3.21,2.6,2.41,2.46,3.35
113601,2.77,2.93,2.59,2.81,2.81
113616,3.74,1.55,2.12,2.14,4.09
113630,3.63,3.57,2.32,3.06,2.48
113641,3.35,2.92,2.29,2.99,2.72
113667,1.48,4.36,4.29,3.95,1.68
113681,3.83,2.21,2.39,2.54,3.71
113701,3.48,3.25,4.34,4.7,2.29
113738,2.5,3.1,2.94,2.61,3.15
113744,3.06,1.71,2.44,1.6,4.79
113774,2.59,3.42,3.42,3.23,2.76
113794,2.57,3.58,3.12,3.05,2.71
113866,3.5,2.49,2.67,2.78,3.32
113873,4.78,1.28,1.47,1.36,4.72
113888,3.0,3.1,2.83,2.79,3.04
113911,4.69,2.53,3.13,3.65,3.26
113933,3.83,2.13,1.88,2.08,3.74
113941,2.09,4.39,4.21,4.02,1.9
113950,3.12,3.23,3.9,4.02,2.77
113984,4.9,1.21,1.66,1.45,5.0
113985,2.37,2.75,2.9,2.25,3.52
113997,2.98,3.05,2.78,2.83,2.97
114010,3.51,1.54,2.12,1.75,4.6
114028,3.15,2.82,2.58,2.54,3.36
114030,3.17,2.92,2.99,2.95,3.14
114075,3.57,3.09,2.95,2.86,3.34
114098,2.39,2.72,2.96,2.09,3.79
114103,1.8,3.9,3.95,3.92,1.86
114111,2.66,3.09,2.72,2.66,2.98
114115,2.33,2.89,3.07,2.56,3.27
114116,1.99,3.92,3.33,3.05,2.34
114130,3.19,3.15,3.31,3.47,2.77
114141,3.17,3.22,2.55,3.11,2.56
114158,3.37,2.16,2.56,2.63,3.53
114171,3.07,3.31,3.23,3.26,2.78
114188,2.96,3.0,2.9,2.84,3.04
114194,5.0,1.0,1.0,1.0,4.95
114210,2.6,2.99,3.11,2.99,2.95
114213,2.29,3.3,3.58,3.09,2.98
114252,3.78,2.06,2.11,1.98,4.26
114274,3.41,2.47,2.5,2.52,3.55
114312,3.8,2.53,2.78,2.92,3.46
114320,3.54,3.16,2.95,3.56,2.65
114327,3.23,3.14,3.22,3.34,2.81
114330,1.55,4.27,3.91,3.76,1.98
114375,3.24,2.29,2.09,2.16,3.61
114388,4.42,2.71,3.34,3.16,3.89
114393,2.78,2.95,2.9,2.74,3.12
114397,2.92,4.13,3.85,4.12,1.84
114400,2.92,3.56,3.38,3.87,2.25
114429,3.17,2.65,3.04,3.08,3.27
114436,2.73,3.35,3.25,3.47,2.35
114440,2.99,2.64,2.57,2.89,2.96
114473,3.16,2.29,2.61,2.22,3.71
114478,2.98,2.97,2.69,2.86,2.93
114503,3.35,2.92,2.55,2.88,3.05
114509,3.92,3.4,4.7,4.77,2.52
114517,3.39,3.02,2.54,2.7,3.13
114559,2.84,4.2,5.0,4.37,2.31
114591,3.0,3.33,3.29,3.25,2.73
114616,2.78,3.24,3.2,2.88,3.02
114621,2.95,2.57,2.82,2.65,3.38
114664,3.09,2.88,3.31,3.31,3.1
114665,1.54,4.39,4.35,4.35,1.54
114702,3.54,3.26,2.96,3.49,2.55
114718,4.09,2.73,3.17,3.49,3.21
114726,3.55,3.41,2.53,2.65,3.04
114740,3.08,2.63,2.81,2.9,3.16
114779,2.46,3.48,3.73,3.38,2.73
114809,2.98,2.74,3.15,2.55,3.66
114828,3.76,1.69,1.87,1.7,4.23
114870,3.92,2.84,2.91,3.01,3.44
114888,3.28,3.28,2.96,3.46,2.48
114912,2.51,3.82,4.25,3.61,2.68
114925,2.13,2.79,2.55,1.98,3.48
114938,3.07,3.38,3.51,4.04,2.17
114940,2.33,3.26,3.11,3.11,2.57
114950,3.28,3.13,3.29,3.55,2.67
114966,2.89,2.91,2.89,2.71,3.19
114977,3.32,2.2,2.23,2.14,3.71
114986,3.04,2.95,3.03,3.09,2.98
114994,2.98,3.28,3.35,3.21,2.89
114998,2.48,3.47,3.31,3.18,2.62
115015,3.15,3.11,2.65,2.68,3.02
115133,1.97,3.84,3.31,2.97,2.46
115161,3.22,3.14,2.56,3.33,2.41
115164,1.83,4.38,4.2,4.08,1.81
115193,3.09,3.37,3.38,3.88,2.25
115210,2.47,2.99,3.02,2.87,3.02
115225,1.19,2.84,1.0,1.0,3.01
115263,4.4,1.12,1.0,1.0,4.71
115282,2.17,4.95,4.43,4.85,1.12
115297,1.89,4.29,4.46,4.45,1.74
115305,3.02,3.37,3.35,3.69,2.57
115337,2.88,2.87,2.91,2.82,3.14
115358,3.71,2.91,2.92,3.21,3.0
115365,3.3,3.18,2.73,3.08,2.69
115387,3.46,2.41,3.74,2.66,4.2
115397,2.69,2.97,2.72,2.48,2.98
115412,3.38,2.99,2.44,2.66,3.15
115446,2.84,3.0,3.1,2.97,3.03
115482,3.42,2.76,2.45,2.6,3.32
115483,3.86,3.13,3.52,3.99,2.53
115498,3.42,2.62,3.25,3.4,3.25
115516,3.16,2.64,2.77,2.69,3.4
115518,3.09,2.87,2.31,2.46,3.09
115531,3.05,2.68,2.58,2.61,3.26
115566,2.74,3.24,2.94,3.17,2.6
115585,3.73,2.07,1.87,2.01,3.88
115597,3.16,2.81,2.91,3.01,3.12
115609,2.92,2.1,2.33,2.11,3.85
115653,2.61,3.17,2.8,2.63,3.04
115673,3.18,2.8,5.0,4.47,3.02
115718,2.64,3.02,3.4,2.99,3.02
115735,1.84,3.77,3.0,3.04,2.18
115811,2.44,3.89,3.67,3.98,2.12
115853,3.02,2.86,2.89,3.0,3.08
115878,2.47,3.81,4.02,4.02,2.05
115920,3.97,1.98,2.32,2.14,4.18
115924,3.27,3.08,2.87,3.34,2.56
115936,3.11,3.13,3.24,3.17,3.02
115944,2.59,2.65,3.35,3.05,3.07
115952,3.88,2.1,2.0,2.15,3.79
115996,2.86,3.63,3.5,3.6,2.46
116023,2.79,2.88,2.66,2.68,3.05
116077,3.41,2.44,3.1,2.75,3.71
116086,5.0,1.0,1.0,1.19,5.0
116094,3.96,2.51,3.09,3.29,3.38
116111,1.98,3.83,3.52,3.41,2.27
116123,3.06,3.82,3.07,3.56,2.14
116142,1.97,3.3,2.35,2.23,2.72
116146,3.06,3.18,2.94,3.1,2.81
116152,1.72,1.98,3.26,1.25,5.0
116169,3.6,2.71,1.87,2.63,3.01
116179,2.78,2.65,2.15,2.15,3.27
116191,2.25,3.44,4.02,3.71,2.44
116194,2.87,4.23,4.74,4.89,1.81
116204,3.77,3.22,3.05,3.07,3.15
116208,3.6,2.48,3.16,3.05,3.5
116213,3.1,3.2,4.98,4.14,3.07
116251,2.37,2.94,2.52,2.52,2.89
116319,3.23,3.18,3.18,3.35,2.81
116325,2.3,3.81,3.0,3.31,2.01
116332,2.98,2.86,2.55,2.29,3.43
116333,2.74,3.18,3.24,3.12,2.84
116370,3.34,2.56,2.54,2.52,3.41
116373,3.84,1.6,1.6,1.17,4.74
116425,2.52,3.6,3.08,3.12,2.6
116429,3.05,3.28,2.89,3.22,2.63
116436,2.56,2.81,3.48,2.65,3.58
116445,2.1,3.37,3.37,2.68,3.02
116464,2.88,3.0,2.73,2.92,2.75
116478,2.23,3.78,3.75,3.4,2.49
116513,2.89,3.39,3.98,3.79,2.65
116515,2.59,4.62,4.35,4.42,1.77
116546,3.16,3.24,3.3,3.61,2.59
116547,2.67,3.33,3.19,3.43,2.42
116560,2.46,2.94,2.65,2.21,3.39
116589,2.71,2.63,3.05,2.51,3.54
116616,3.75,2.08,2.15,2.45,3.67
116678,3.39,2.37,2.88,2.65,3.78
116689,2.82,2.88,2.8,2.86,2.91
116762,3.0,2.21,1.78,1.45,3.89
116779,2.99,2.83,3.25,2.85,3.35
116836,3.97,2.42,3.02,3.25,3.44
116881,4.83,1.66,1.87,2.04,4.56
116939,2.25,2.82,3.47,2.82,3.36
117035,3.21,2.71,2.53,2.52,3.42
117039,3.02,2.62,2.74,2.87,2.99
117061,3.95,2.26,2.92,2.95,3.52
117072,3.38,3.38,3.34,3.82,2.37
117113,2.93,3.5,3.18,3.4,2.46
117125,3.44,2.35,2.61,2.81,3.34
117145,2.03,3.18,3.11,2.39,3.05
117165,3.05,3.23,2.7,2.37,3.26
117167,5.0,1.0,1.0,1.0,5.0
117206,2.28,3.18,3.2,3.18,2.59
117208,3.63,2.68,2.46,2.78,3.16
117252,2.58,3.61,1.81,2.39,2.41
117302,2.63,3.88,3.43,3.37,2.5
117305,3.62,2.6,3.02,3.14,3.21
117343,4.16,2.4,3.15,3.65,3.08
117357,3.67,2.84,2.23,2.83,3.06
117360,3.66,2.62,3.01,3.27,3.17
117362,3.06,3.28,2.53,3.24,2.43
117368,3.65,1.37,2.23,1.89,4.35
117383,3.14,3.37,3.35,3.4,2.78
117384,2.17,4.83,2.8,3.72,1.18
117403,2.66,3.27,3.03,3.35,2.51
117428,3.92,1.75,2.03,2.22,3.98
117447,3.83,2.35,1.69,2.29,3.65
117457,3.37,2.55,1.74,2.34,3.29
117477,2.82,2.84,3.03,2.6,3.51
117533,3.63,2.54,2.78,2.8,3.41
117539,3.38,2.37,2.11,2.16,3.62
117620,2.08,4.09,3.19,3.36,1.9
117682,2.37,3.34,3.0,2.86,2.72
117721,1.0,5.0,4.01,4.18,1.0
117761,3.24,2.7,2.72,2.72,3.3
117800,3.22,2.7,2.53,2.85,2.99
117817,2.76,3.03,4.13,3.57,3.23
